Freq.	V(vo)
8.77115817727181e+004	(-1.01611553080462e+000dB,2.72022958592582e+001°)
8.79135756243984e+004	(-1.01182091694333e+000dB,2.71469939958653e+001°)
8.81160346542831e+004	(-1.00754305245961e+000dB,2.70917769223263e+001°)
8.83189599336462e+004	(-1.00328188263667e+000dB,2.70366446646453e+001°)
8.85223525362288e+004	(-9.99037352861861e-001dB,2.69815972478752e+001°)
8.87262135382447e+004	(-9.94809408626909e-001dB,2.69266346961207e+001°)
8.89305440183863e+004	(-9.90597995528247e-001dB,2.68717570325420e+001°)
8.91353450578298e+004	(-9.86403059267275e-001dB,2.68169642793578e+001°)
8.93406177402418e+004	(-9.82224545650642e-001dB,2.67622564578491e+001°)
8.95463631517839e+004	(-9.78062400590519e-001dB,2.67076335883624e+001°)
8.97525823811197e+004	(-9.73916570104857e-001dB,2.66530956903130e+001°)
8.99592765194193e+004	(-9.69787000317657e-001dB,2.65986427821885e+001°)
9.01664466603662e+004	(-9.65673637459255e-001dB,2.65442748815523e+001°)
9.03740939001622e+004	(-9.61576427866556e-001dB,2.64899920050473e+001°)
9.05822193375338e+004	(-9.57495317983314e-001dB,2.64357941683987e+001°)
9.07908240737378e+004	(-9.53430254360373e-001dB,2.63816813864180e+001°)
9.09999092125670e+004	(-9.49381183655921e-001dB,2.63276536730065e+001°)
9.12094758603563e+004	(-9.45348052635738e-001dB,2.62737110411586e+001°)
9.14195251259881e+004	(-9.41330808173463e-001dB,2.62198535029654e+001°)
9.16300581208990e+004	(-9.37329397250807e-001dB,2.61660810696182e+001°)
9.18410759590846e+004	(-9.33343766957808e-001dB,2.61123937514120e+001°)
9.20525797571065e+004	(-9.29373864493061e-001dB,2.60587915577493e+001°)
9.22645706340972e+004	(-9.25419637163986e-001dB,2.60052744971433e+001°)
9.24770497117668e+004	(-9.21481032386998e-001dB,2.59518425772218e+001°)
9.26900181144084e+004	(-9.17557997687786e-001dB,2.58984958047306e+001°)
9.29034769689044e+004	(-9.13650480701523e-001dB,2.58452341855372e+001°)
9.31174274047324e+004	(-9.09758429173074e-001dB,2.57920577246342e+001°)
9.33318705539710e+004	(-9.05881790957239e-001dB,2.57389664261432e+001°)
9.35468075513058e+004	(-9.02020514018951e-001dB,2.56859602933183e+001°)
9.37622395340358e+004	(-8.98174546433496e-001dB,2.56330393285497e+001°)
9.39781676420788e+004	(-8.94343836386728e-001dB,2.55802035333673e+001°)
9.41945930179780e+004	(-8.90528332175259e-001dB,2.55274529084446e+001°)
9.44115168069077e+004	(-8.86727982206678e-001dB,2.54747874536020e+001°)
9.46289401566795e+004	(-8.82942734999747e-001dB,2.54222071678109e+001°)
9.48468642177481e+004	(-8.79172539184602e-001dB,2.53697120491969e+001°)
9.50652901432180e+004	(-8.75417343502940e-001dB,2.53173020950439e+001°)
9.52842190888490e+004	(-8.71677096808208e-001dB,2.52649773017975e+001°)
9.55036522130626e+004	(-8.67951748065819e-001dB,2.52127376650691e+001°)
9.57235906769480e+004	(-8.64241246353291e-001dB,2.51605831796390e+001°)
9.59440356442683e+004	(-8.60545540860475e-001dB,2.51085138394606e+001°)
9.61649882814668e+004	(-8.56864580889697e-001dB,2.50565296376640e+001°)
9.63864497576729e+004	(-8.53198315855959e-001dB,2.50046305665597e+001°)
9.66084212447085e+004	(-8.49546695287107e-001dB,2.49528166176423e+001°)
9.68309039170941e+004	(-8.45909668823984e-001dB,2.49010877815943e+001°)
9.70538989520552e+004	(-8.42287186220624e-001dB,2.48494440482900e+001°)
9.72774075295280e+004	(-8.38679197344401e-001dB,2.47978854067987e+001°)
9.75014308321663e+004	(-8.35085652176178e-001dB,2.47464118453892e+001°)
9.77259700453475e+004	(-8.31506500810488e-001dB,2.46950233515331e+001°)
9.79510263571787e+004	(-8.27941693455671e-001dB,2.46437199119087e+001°)
9.81766009585032e+004	(-8.24391180434046e-001dB,2.45925015124046e+001°)
9.84026950429066e+004	(-8.20854912182025e-001dB,2.45413681381237e+001°)
9.86293098067236e+004	(-8.17332839250296e-001dB,2.44903197733870e+001°)
9.88564464490435e+004	(-8.13824912303947e-001dB,2.44393564017372e+001°)
9.90841061717174e+004	(-8.10331082122586e-001dB,2.43884780059427e+001°)
9.93122901793639e+004	(-8.06851299600524e-001dB,2.43376845680010e+001°)
9.95409996793761e+004	(-8.03385515746869e-001dB,2.42869760691430e+001°)
9.97702358819273e+004	(-7.99933681685670e-001dB,2.42363524898365e+001°)
9.99999999999780e+004	(-7.96495748656041e-001dB,2.41858138097901e+001°)
1.00230293249282e+005	(-7.93071668012300e-001dB,2.41353600079569e+001°)
1.00461116848392e+005	(-7.89661391224058e-001dB,2.40849910625383e+001°)
1.00692472018670e+005	(-7.86264869876368e-001dB,2.40347069509882e+001°)
1.00924359984286e+005	(-7.82882055669827e-001dB,2.39845076500161e+001°)
1.01156781972233e+005	(-7.79512900420689e-001dB,2.39343931355916e+001°)
1.01389739212328e+005	(-7.76157356060966e-001dB,2.38843633829478e+001°)
1.01623232937221e+005	(-7.72815374638563e-001dB,2.38344183665851e+001°)
1.01857264382400e+005	(-7.69486908317340e-001dB,2.37845580602755e+001°)
1.02091834786198e+005	(-7.66171909377244e-001dB,2.37347824370657e+001°)
1.02326945389801e+005	(-7.62870330214383e-001dB,2.36850914692816e+001°)
1.02562597437253e+005	(-7.59582123341148e-001dB,2.36354851285316e+001°)
1.02798792175461e+005	(-7.56307241386279e-001dB,2.35859633857106e+001°)
1.03035530854207e+005	(-7.53045637094950e-001dB,2.35365262110041e+001°)
1.03272814726149e+005	(-7.49797263328895e-001dB,2.34871735738914e+001°)
1.03510645046829e+005	(-7.46562073066440e-001dB,2.34379054431502e+001°)
1.03749023074683e+005	(-7.43340019402614e-001dB,2.33887217868596e+001°)
1.03987950071043e+005	(-7.40131055549213e-001dB,2.33396225724047e+001°)
1.04227427300146e+005	(-7.36935134834863e-001dB,2.32906077664797e+001°)
1.04467456029141e+005	(-7.33752210705141e-001dB,2.32416773350922e+001°)
1.04708037528096e+005	(-7.30582236722567e-001dB,2.31928312435670e+001°)
1.04949173070002e+005	(-7.27425166566731e-001dB,2.31440694565496e+001°)
1.05190863930782e+005	(-7.24280954034317e-001dB,2.30953919380103e+001°)
1.05433111389299e+005	(-7.21149553039199e-001dB,2.30467986512479e+001°)
1.05675916727360e+005	(-7.18030917612457e-001dB,2.29982895588936e+001°)
1.05919281229723e+005	(-7.14925001902456e-001dB,2.29498646229144e+001°)
1.06163206184106e+005	(-7.11831760174896e-001dB,2.29015238046177e+001°)
1.06407692881193e+005	(-7.08751146812844e-001dB,2.28532670646543e+001°)
1.06652742614638e+005	(-7.05683116316794e-001dB,2.28050943630228e+001°)
1.06898356681077e+005	(-7.02627623304714e-001dB,2.27570056590730e+001°)
1.07144536380131e+005	(-6.99584622512066e-001dB,2.27090009115097e+001°)
1.07391283014412e+005	(-6.96554068791851e-001dB,2.26610800783969e+001°)
1.07638597889535e+005	(-6.93535917114655e-001dB,2.26132431171612e+001°)
1.07886482314120e+005	(-6.90530122568662e-001dB,2.25654899845958e+001°)
1.08134937599801e+005	(-6.87536640359703e-001dB,2.25178206368639e+001°)
1.08383965061232e+005	(-6.84555425811256e-001dB,2.24702350295032e+001°)
1.08633566016096e+005	(-6.81586434364491e-001dB,2.24227331174288e+001°)
1.08883741785109e+005	(-6.78629621578287e-001dB,2.23753148549379e+001°)
1.09134493692030e+005	(-6.75684943129237e-001dB,2.23279801957126e+001°)
1.09385823063665e+005	(-6.72752354811671e-001dB,2.22807290928246e+001°)
1.09637731229876e+005	(-6.69831812537678e-001dB,2.22335614987382e+001°)
1.09890219523588e+005	(-6.66923272337099e-001dB,2.21864773653144e+001°)
1.10143289280796e+005	(-6.64026690357542e-001dB,2.21394766438148e+001°)
1.10396941840571e+005	(-6.61142022864393e-001dB,2.20925592849051e+001°)
1.10651178545068e+005	(-6.58269226240803e-001dB,2.20457252386587e+001°)
1.10906000739533e+005	(-6.55408256987701e-001dB,2.19989744545610e+001°)
1.11161409772309e+005	(-6.52559071723777e-001dB,2.19523068815125e+001°)
1.11417406994845e+005	(-6.49721627185498e-001dB,2.19057224678328e+001°)
1.11673993761704e+005	(-6.46895880227076e-001dB,2.18592211612645e+001°)
1.11931171430565e+005	(-6.44081787820459e-001dB,2.18128029089767e+001°)
1.12188941362237e+005	(-6.41279307055349e-001dB,2.17664676575687e+001°)
1.12447304920659e+005	(-6.38488395139138e-001dB,2.17202153530736e+001°)
1.12706263472916e+005	(-6.35709009396925e-001dB,2.16740459409624e+001°)
1.12965818389237e+005	(-6.32941107271484e-001dB,2.16279593661472e+001°)
1.13225971043008e+005	(-6.30184646323233e-001dB,2.15819555729855e+001°)
1.13486722810779e+005	(-6.27439584230219e-001dB,2.15360345052831e+001°)
1.13748075072268e+005	(-6.24705878788096e-001dB,2.14901961062983e+001°)
1.14010029210373e+005	(-6.21983487910066e-001dB,2.14444403187457e+001°)
1.14272586611174e+005	(-6.19272369626863e-001dB,2.13987670847992e+001°)
1.14535748663944e+005	(-6.16572482086735e-001dB,2.13531763460962e+001°)
1.14799516761157e+005	(-6.13883783555379e-001dB,2.13076680437414e+001°)
1.15063892298491e+005	(-6.11206232415902e-001dB,2.12622421183097e+001°)
1.15328876674841e+005	(-6.08539787168798e-001dB,2.12168985098504e+001°)
1.15594471292321e+005	(-6.05884406431887e-001dB,2.11716371578910e+001°)
1.15860677556276e+005	(-6.03240048940263e-001dB,2.11264580014402e+001°)
1.16127496875286e+005	(-6.00606673546267e-001dB,2.10813609789918e+001°)
1.16394930661175e+005	(-5.97984239219403e-001dB,2.10363460285286e+001°)
1.16662980329020e+005	(-5.95372705046321e-001dB,2.09914130875255e+001°)
1.16931647297154e+005	(-5.92772030230721e-001dB,2.09465620929533e+001°)
1.17200932987180e+005	(-5.90182174093320e-001dB,2.09017929812826e+001°)
1.17470838823970e+005	(-5.87603096071787e-001dB,2.08571056884866e+001°)
1.17741366235683e+005	(-5.85034755720669e-001dB,2.08125001500454e+001°)
1.18012516653761e+005	(-5.82477112711340e-001dB,2.07679763009494e+001°)
1.18284291512949e+005	(-5.79930126831916e-001dB,2.07235340757025e+001°)
1.18556692251290e+005	(-5.77393757987207e-001dB,2.06791734083259e+001°)
1.18829720310143e+005	(-5.74867966198615e-001dB,2.06348942323616e+001°)
1.19103377134184e+005	(-5.72352711604087e-001dB,2.05906964808761e+001°)
1.19377664171417e+005	(-5.69847954458025e-001dB,2.05465800864636e+001°)
1.19652582873180e+005	(-5.67353655131209e-001dB,2.05025449812495e+001°)
1.19928134694155e+005	(-5.64869774110729e-001dB,2.04585910968942e+001°)
1.20204321092372e+005	(-5.62396271999872e-001dB,2.04147183645965e+001°)
1.20481143529219e+005	(-5.59933109518055e-001dB,2.03709267150969e+001°)
1.20758603469451e+005	(-5.57480247500762e-001dB,2.03272160786810e+001°)
1.21036702381195e+005	(-5.55037646899400e-001dB,2.02835863851834e+001°)
1.21315441735959e+005	(-5.52605268781263e-001dB,2.02400375639909e+001°)
1.21594823008640e+005	(-5.50183074329398e-001dB,2.01965695440455e+001°)
1.21874847677532e+005	(-5.47771024842535e-001dB,2.01531822538488e+001°)
1.22155517224332e+005	(-5.45369081734979e-001dB,2.01098756214645e+001°)
1.22436833134152e+005	(-5.42977206536503e-001dB,2.00666495745224e+001°)
1.22718796895522e+005	(-5.40595360892274e-001dB,2.00235040402215e+001°)
1.23001410000399e+005	(-5.38223506562720e-001dB,1.99804389453334e+001°)
1.23284673944179e+005	(-5.35861605423448e-001dB,1.99374542162059e+001°)
1.23568590225698e+005	(-5.33509619465108e-001dB,1.98945497787663e+001°)
1.23853160347248e+005	(-5.31167510793319e-001dB,1.98517255585246e+001°)
1.24138385814577e+005	(-5.28835241628536e-001dB,1.98089814805770e+001°)
1.24424268136903e+005	(-5.26512774305947e-001dB,1.97663174696091e+001°)
1.24710808826918e+005	(-5.24200071275346e-001dB,1.97237334498996e+001°)
1.24998009400799e+005	(-5.21897095101031e-001dB,1.96812293453232e+001°)
1.25285871378213e+005	(-5.19603808461685e-001dB,1.96388050793540e+001°)
1.25574396282329e+005	(-5.17320174150240e-001dB,1.95964605750692e+001°)
1.25863585639821e+005	(-5.15046155073772e-001dB,1.95541957551517e+001°)
1.26153440980882e+005	(-5.12781714253382e-001dB,1.95120105418940e+001°)
1.26443963839225e+005	(-5.10526814824045e-001dB,1.94699048572013e+001°)
1.26735155752099e+005	(-5.08281420034505e-001dB,1.94278786225945e+001°)
1.27027018260291e+005	(-5.06045493247144e-001dB,1.93859317592138e+001°)
1.27319552908136e+005	(-5.03818997937841e-001dB,1.93440641878218e+001°)
1.27612761243528e+005	(-5.01601897695846e-001dB,1.93022758288066e+001°)
1.27906644817922e+005	(-4.99394156223658e-001dB,1.92605666021854e+001°)
1.28201205186349e+005	(-4.97195737336874e-001dB,1.92189364276071e+001°)
1.28496443907419e+005	(-4.95006604964046e-001dB,1.91773852243562e+001°)
1.28792362543334e+005	(-4.92826723146554e-001dB,1.91359129113554e+001°)
1.29088962659890e+005	(-4.90656056038478e-001dB,1.90945194071692e+001°)
1.29386245826492e+005	(-4.88494567906431e-001dB,1.90532046300069e+001°)
1.29684213616158e+005	(-4.86342223129430e-001dB,1.90119684977256e+001°)
1.29982867605529e+005	(-4.84198986198734e-001dB,1.89708109278335e+001°)
1.30282209374876e+005	(-4.82064821717731e-001dB,1.89297318374932e+001°)
1.30582240508111e+005	(-4.79939694401755e-001dB,1.88887311435244e+001°)
1.30882962592790e+005	(-4.77823569077954e-001dB,1.88478087624076e+001°)
1.31184377220131e+005	(-4.75716410685145e-001dB,1.88069646102864e+001°)
1.31486485985010e+005	(-4.73618184273628e-001dB,1.87661986029715e+001°)
1.31789290485980e+005	(-4.71528855005069e-001dB,1.87255106559431e+001°)
1.32092792325275e+005	(-4.69448388152336e-001dB,1.86849006843541e+001°)
1.32396993108817e+005	(-4.67376749099320e-001dB,1.86443686030334e+001°)
1.32701894446228e+005	(-4.65313903340803e-001dB,1.86039143264888e+001°)
1.33007497950836e+005	(-4.63259816482288e-001dB,1.85635377689100e+001°)
1.33313805239685e+005	(-4.61214454239828e-001dB,1.85232388441715e+001°)
1.33620817933542e+005	(-4.59177782439871e-001dB,1.84830174658359e+001°)
1.33928537656908e+005	(-4.57149767019111e-001dB,1.84428735471568e+001°)
1.34236966038023e+005	(-4.55130374024281e-001dB,1.84028070010815e+001°)
1.34546104708879e+005	(-4.53119569612036e-001dB,1.83628177402545e+001°)
1.34855955305225e+005	(-4.51117320048760e-001dB,1.83229056770199e+001°)
1.35166519466577e+005	(-4.49123591710377e-001dB,1.82830707234249e+001°)
1.35477798836228e+005	(-4.47138351082220e-001dB,1.82433127912222e+001°)
1.35789795061253e+005	(-4.45161564758828e-001dB,1.82036317918733e+001°)
1.36102509792523e+005	(-4.43193199443788e-001dB,1.81640276365514e+001°)
1.36415944684708e+005	(-4.41233221949562e-001dB,1.81245002361441e+001°)
1.36730101396291e+005	(-4.39281599197291e-001dB,1.80850495012565e+001°)
1.37044981589573e+005	(-4.37338298216633e-001dB,1.80456753422138e+001°)
1.37360586930684e+005	(-4.35403286145592e-001dB,1.80063776690647e+001°)
1.37676919089589e+005	(-4.33476530230323e-001dB,1.79671563915835e+001°)
1.37993979740102e+005	(-4.31557997824954e-001dB,1.79280114192737e+001°)
1.38311770559889e+005	(-4.29647656391415e-001dB,1.78889426613703e+001°)
1.38630293230482e+005	(-4.27745473499245e-001dB,1.78499500268430e+001°)
1.38949549437282e+005	(-4.25851416825395e-001dB,1.78110334243986e+001°)
1.39269540869574e+005	(-4.23965454154075e-001dB,1.77721927624842e+001°)
1.39590269220533e+005	(-4.22087553376532e-001dB,1.77334279492898e+001°)
1.39911736187233e+005	(-4.20217682490904e-001dB,1.76947388927510e+001°)
1.40233943470656e+005	(-4.18355809601981e-001dB,1.76561255005519e+001°)
1.40556892775702e+005	(-4.16501902921038e-001dB,1.76175876801279e+001°)
1.40880585811195e+005	(-4.14655930765674e-001dB,1.75791253386681e+001°)
1.41205024289898e+005	(-4.12817861559575e-001dB,1.75407383831187e+001°)
1.41530209928516e+005	(-4.10987663832322e-001dB,1.75024267201848e+001°)
1.41856144447707e+005	(-4.09165306219242e-001dB,1.74641902563338e+001°)
1.42182829572093e+005	(-4.07350757461166e-001dB,1.74260288977981e+001°)
1.42510267030267e+005	(-4.05543986404256e-001dB,1.73879425505771e+001°)
1.42838458554802e+005	(-4.03744961999797e-001dB,1.73499311204408e+001°)
1.43167405882264e+005	(-4.01953653304015e-001dB,1.73119945129317e+001°)
1.43497110753214e+005	(-4.00170029477850e-001dB,1.72741326333677e+001°)
1.43827574912225e+005	(-3.98394059786790e-001dB,1.72363453868449e+001°)
1.44158800107885e+005	(-3.96625713600648e-001dB,1.71986326782402e+001°)
1.44490788092811e+005	(-3.94864960393353e-001dB,1.71609944122134e+001°)
1.44823540623655e+005	(-3.93111769742773e-001dB,1.71234304932105e+001°)
1.45157059461114e+005	(-3.91366111330502e-001dB,1.70859408254658e+001°)
1.45491346369941e+005	(-3.89627954941625e-001dB,1.70485253130048e+001°)
1.45826403118953e+005	(-3.87897270464572e-001dB,1.70111838596464e+001°)
1.46162231481038e+005	(-3.86174027890865e-001dB,1.69739163690059e+001°)
1.46498833233171e+005	(-3.84458197314911e-001dB,1.69367227444970e+001°)
1.46836210156416e+005	(-3.82749748933820e-001dB,1.68996028893347e+001°)
1.47174364035940e+005	(-3.81048653047188e-001dB,1.68625567065378e+001°)
1.47513296661021e+005	(-3.79354880056876e-001dB,1.68255840989312e+001°)
1.47853009825057e+005	(-3.77668400466802e-001dB,1.67886849691487e+001°)
1.48193505325576e+005	(-3.75989184882746e-001dB,1.67518592196349e+001°)
1.48534784964248e+005	(-3.74317204012122e-001dB,1.67151067526484e+001°)
1.48876850546889e+005	(-3.72652428663770e-001dB,1.66784274702638e+001°)
1.49219703883474e+005	(-3.70994829747739e-001dB,1.66418212743740e+001°)
1.49563346788149e+005	(-3.69344378275071e-001dB,1.66052880666933e+001°)
1.49907781079236e+005	(-3.67701045357615e-001dB,1.65688277487589e+001°)
1.50253008579242e+005	(-3.66064802207766e-001dB,1.65324402219341e+001°)
1.50599031114876e+005	(-3.64435620138271e-001dB,1.64961253874103e+001°)
1.50945850517051e+005	(-3.62813470562033e-001dB,1.64598831462093e+001°)
1.51293468620896e+005	(-3.61198324991850e-001dB,1.64237133991860e+001°)
1.51641887265768e+005	(-3.59590155040233e-001dB,1.63876160470304e+001°)
1.51991108295258e+005	(-3.57988932419155e-001dB,1.63515909902704e+001°)
1.52341133557204e+005	(-3.56394628939879e-001dB,1.63156381292735e+001°)
1.52691964903699e+005	(-3.54807216512682e-001dB,1.62797573642496e+001°)
1.53043604191102e+005	(-3.53226667146679e-001dB,1.62439485952533e+001°)
1.53396053280045e+005	(-3.51652952949563e-001dB,1.62082117221860e+001°)
1.53749314035448e+005	(-3.50086046127435e-001dB,1.61725466447981e+001°)
1.54103388326523e+005	(-3.48525918984516e-001dB,1.61369532626917e+001°)
1.54458278026787e+005	(-3.46972543922983e-001dB,1.61014314753223e+001°)
1.54813985014074e+005	(-3.45425893442705e-001dB,1.60659811820016e+001°)
1.55170511170540e+005	(-3.43885940141049e-001dB,1.60306022818993e+001°)
1.55527858382676e+005	(-3.42352656712629e-001dB,1.59952946740456e+001°)
1.55886028541318e+005	(-3.40826015949089e-001dB,1.59600582573333e+001°)
1.56245023541657e+005	(-3.39305990738890e-001dB,1.59248929305198e+001°)
1.56604845283246e+005	(-3.37792554067083e-001dB,1.58897985922300e+001°)
1.56965495670017e+005	(-3.36285679015051e-001dB,1.58547751409575e+001°)
1.57326976610281e+005	(-3.34785338760322e-001dB,1.58198224750674e+001°)
1.57689290016748e+005	(-3.33291506576320e-001dB,1.57849404927985e+001°)
1.58052437806532e+005	(-3.31804155832128e-001dB,1.57501290922650e+001°)
1.58416421901161e+005	(-3.30323259992299e-001dB,1.57153881714590e+001°)
1.58781244226588e+005	(-3.28848792616572e-001dB,1.56807176282524e+001°)
1.59146906713203e+005	(-3.27380727359695e-001dB,1.56461173603994e+001°)
1.59513411295839e+005	(-3.25919037971158e-001dB,1.56115872655378e+001°)
1.59880759913788e+005	(-3.24463698294968e-001dB,1.55771272411922e+001°)
1.60248954510805e+005	(-3.23014682269447e-001dB,1.55427371847750e+001°)
1.60617997035124e+005	(-3.21571963926971e-001dB,1.55084169935891e+001°)
1.60987889439463e+005	(-3.20135517393731e-001dB,1.54741665648298e+001°)
1.61358633681039e+005	(-3.18705316889553e-001dB,1.54399857955867e+001°)
1.61730231721575e+005	(-3.17281336727601e-001dB,1.54058745828461e+001°)
1.62102685527313e+005	(-3.15863551314196e-001dB,1.53718328234925e+001°)
1.62475997069023e+005	(-3.14451935148537e-001dB,1.53378604143109e+001°)
1.62850168322012e+005	(-3.13046462822511e-001dB,1.53039572519891e+001°)
1.63225201266138e+005	(-3.11647109020451e-001dB,1.52701232331188e+001°)
1.63601097885817e+005	(-3.10253848518871e-001dB,1.52363582541986e+001°)
1.63977860170035e+005	(-3.08866656186262e-001dB,1.52026622116351e+001°)
1.64355490112359e+005	(-3.07485506982849e-001dB,1.51690350017456e+001°)
1.64733989710948e+005	(-3.06110375960366e-001dB,1.51354765207593e+001°)
1.65113360968562e+005	(-3.04741238261797e-001dB,1.51019866648198e+001°)
1.65493605892571e+005	(-3.03378069121169e-001dB,1.50685653299868e+001°)
1.65874726494971e+005	(-3.02020843863292e-001dB,1.50352124122380e+001°)
1.66256724792390e+005	(-3.00669537903544e-001dB,1.50019278074708e+001°)
1.66639602806101e+005	(-2.99324126747633e-001dB,1.49687114115047e+001°)
1.67023362562030e+005	(-2.97984585991335e-001dB,1.49355631200826e+001°)
1.67408006090771e+005	(-2.96650891320286e-001dB,1.49024828288730e+001°)
1.67793535427592e+005	(-2.95323018509750e-001dB,1.48694704334718e+001°)
1.68179952612450e+005	(-2.94000943424350e-001dB,1.48365258294040e+001°)
1.68567259689999e+005	(-2.92684642017859e-001dB,1.48036489121258e+001°)
1.68955458709602e+005	(-2.91374090332955e-001dB,1.47708395770260e+001°)
1.69344551725341e+005	(-2.90069264500976e-001dB,1.47380977194281e+001°)
1.69734540796028e+005	(-2.88770140741704e-001dB,1.47054232345922e+001°)
1.70125427985218e+005	(-2.87476695363100e-001dB,1.46728160177165e+001°)
1.70517215361218e+005	(-2.86188904761086e-001dB,1.46402759639391e+001°)
1.70909904997096e+005	(-2.84906745419300e-001dB,1.46078029683400e+001°)
1.71303498970696e+005	(-2.83630193908857e-001dB,1.45753969259426e+001°)
1.71697999364647e+005	(-2.82359226888120e-001dB,1.45430577317155e+001°)
1.72093408266373e+005	(-2.81093821102444e-001dB,1.45107852805745e+001°)
1.72489727768108e+005	(-2.79833953383961e-001dB,1.44785794673838e+001°)
1.72886959966900e+005	(-2.78579600651322e-001dB,1.44464401869581e+001°)
1.73285106964631e+005	(-2.77330739909467e-001dB,1.44143673340643e+001°)
1.73684170868019e+005	(-2.76087348249390e-001dB,1.43823608034228e+001°)
1.74084153788638e+005	(-2.74849402847888e-001dB,1.43504204897098e+001°)
1.74485057842921e+005	(-2.73616880967344e-001dB,1.43185462875583e+001°)
1.74886885152177e+005	(-2.72389759955461e-001dB,1.42867380915602e+001°)
1.75289637842601e+005	(-2.71168017245042e-001dB,1.42549957962679e+001°)
1.75693318045281e+005	(-2.69951630353756e-001dB,1.42233192961956e+001°)
1.76097927896218e+005	(-2.68740576883869e-001dB,1.41917084858215e+001°)
1.76503469536327e+005	(-2.67534834522053e-001dB,1.41601632595888e+001°)
1.76909945111456e+005	(-2.66334381039094e-001dB,1.41286835119077e+001°)
1.77317356772395e+005	(-2.65139194289694e-001dB,1.40972691371568e+001°)
1.77725706674886e+005	(-2.63949252212225e-001dB,1.40659200296848e+001°)
1.78134996979636e+005	(-2.62764532828456e-001dB,1.40346360838122e+001°)
1.78545229852328e+005	(-2.61585014243368e-001dB,1.40034171938324e+001°)
1.78956407463632e+005	(-2.60410674644879e-001dB,1.39722632540136e+001°)
1.79368531989217e+005	(-2.59241492303600e-001dB,1.39411741586005e+001°)
1.79781605609764e+005	(-2.58077445572636e-001dB,1.39101498018154e+001°)
1.80195630510973e+005	(-2.56918512887306e-001dB,1.38791900778600e+001°)
1.80610608883581e+005	(-2.55764672764919e-001dB,1.38482948809167e+001°)
1.81026542923366e+005	(-2.54615903804545e-001dB,1.38174641051505e+001°)
1.81443434831167e+005	(-2.53472184686754e-001dB,1.37866976447102e+001°)
1.81861286812888e+005	(-2.52333494173415e-001dB,1.37559953937296e+001°)
1.82280101079516e+005	(-2.51199811107411e-001dB,1.37253572463296e+001°)
1.82699879847126e+005	(-2.50071114412437e-001dB,1.36947830966193e+001°)
1.83120625336900e+005	(-2.48947383092744e-001dB,1.36642728386974e+001°)
1.83542339775134e+005	(-2.47828596232898e-001dB,1.36338263666539e+001°)
1.83965025393251e+005	(-2.46714732997561e-001dB,1.36034435745711e+001°)
1.84388684427812e+005	(-2.45605772631248e-001dB,1.35731243565255e+001°)
1.84813319120529e+005	(-2.44501694458058e-001dB,1.35428686065890e+001°)
1.85238931718278e+005	(-2.43402477881478e-001dB,1.35126762188303e+001°)
1.85665524473108e+005	(-2.42308102384118e-001dB,1.34825470873161e+001°)
1.86093099642254e+005	(-2.41218547527493e-001dB,1.34524811061131e+001°)
1.86521659488151e+005	(-2.40133792951772e-001dB,1.34224781692885e+001°)
1.86951206278442e+005	(-2.39053818375550e-001dB,1.33925381709121e+001°)
1.87381742285993e+005	(-2.37978603595598e-001dB,1.33626610050573e+001°)
1.87813269788906e+005	(-2.36908128486630e-001dB,1.33328465658025e+001°)
1.88245791070527e+005	(-2.35842373001082e-001dB,1.33030947472326e+001°)
1.88679308419461e+005	(-2.34781317168851e-001dB,1.32734054434399e+001°)
1.89113824129584e+005	(-2.33724941097094e-001dB,1.32437785485259e+001°)
1.89549340500055e+005	(-2.32673224969934e-001dB,1.32142139566025e+001°)
1.89985859835327e+005	(-2.31626149048281e-001dB,1.31847115617929e+001°)
1.90423384445159e+005	(-2.30583693669569e-001dB,1.31552712582336e+001°)
1.90861916644633e+005	(-2.29545839247533e-001dB,1.31258929400749e+001°)
1.91301458754157e+005	(-2.28512566271951e-001dB,1.30965765014827e+001°)
1.91742013099488e+005	(-2.27483855308425e-001dB,1.30673218366398e+001°)
1.92183582011735e+005	(-2.26459686998149e-001dB,1.30381288397466e+001°)
1.92626167827379e+005	(-2.25440042057674e-001dB,1.30089974050229e+001°)
1.93069772888278e+005	(-2.24424901278658e-001dB,1.29799274267090e+001°)
1.93514399541686e+005	(-2.23414245527640e-001dB,1.29509187990668e+001°)
1.93960050140262e+005	(-2.22408055745816e-001dB,1.29219714163811e+001°)
1.94406727042081e+005	(-2.21406312948786e-001dB,1.28930851729608e+001°)
1.94854432610652e+005	(-2.20408998226348e-001dB,1.28642599631400e+001°)
1.95303169214924e+005	(-2.19416092742226e-001dB,1.28354956812794e+001°)
1.95752939229302e+005	(-2.18427577733868e-001dB,1.28067922217673e+001°)
1.96203745033661e+005	(-2.17443434512203e-001dB,1.27781494790209e+001°)
1.96655589013355e+005	(-2.16463644461405e-001dB,1.27495673474873e+001°)
1.97108473559232e+005	(-2.15488189038665e-001dB,1.27210457216449e+001°)
1.97562401067645e+005	(-2.14517049773944e-001dB,1.26925844960043e+001°)
1.98017373940466e+005	(-2.13550208269780e-001dB,1.26641835651096e+001°)
1.98473394585100e+005	(-2.12587646201000e-001dB,1.26358428235394e+001°)
1.98930465414494e+005	(-2.11629345314541e-001dB,1.26075621659080e+001°)
1.99388588847152e+005	(-2.10675287429177e-001dB,1.25793414868667e+001°)
