Freq.	V(vout)
3.99944749761020e+005	(-2.01211488862725e+001dB,1.51057499318694e+002°)
4.00866717627226e+005	(-2.01219235314762e+001dB,1.50987757075691e+002°)
4.01790810848862e+005	(-2.01227036756530e+001dB,1.50917836540564e+002°)
4.02717034325381e+005	(-2.01234893608136e+001dB,1.50847737221115e+002°)
4.03645392967527e+005	(-2.01242806292982e+001dB,1.50777458623919e+002°)
4.04575891697365e+005	(-2.01250775237787e+001dB,1.50707000254321e+002°)
4.05508535448305e+005	(-2.01258800872615e+001dB,1.50636361616441e+002°)
4.06443329165134e+005	(-2.01266883630896e+001dB,1.50565542213176e+002°)
4.07380277804034e+005	(-2.01275023949457e+001dB,1.50494541546201e+002°)
4.08319386332613e+005	(-2.01283222268543e+001dB,1.50423359115970e+002°)
4.09260659729932e+005	(-2.01291479031844e+001dB,1.50351994421724e+002°)
4.10204102986527e+005	(-2.01299794686521e+001dB,1.50280446961486e+002°)
4.11149721104443e+005	(-2.01308169683234e+001dB,1.50208716232067e+002°)
4.12097519097250e+005	(-2.01316604476161e+001dB,1.50136801729072e+002°)
4.13047501990081e+005	(-2.01325099523035e+001dB,1.50064702946895e+002°)
4.13999674819650e+005	(-2.01333655285159e+001dB,1.49992419378728e+002°)
4.14954042634283e+005	(-2.01342272227444e+001dB,1.49919950516564e+002°)
4.15910610493941e+005	(-2.01350950818424e+001dB,1.49847295851195e+002°)
4.16869383470255e+005	(-2.01359691530294e+001dB,1.49774454872220e+002°)
4.17830366646541e+005	(-2.01368494838928e+001dB,1.49701427068046e+002°)
4.18793565117837e+005	(-2.01377361223913e+001dB,1.49628211925894e+002°)
4.19758983990926e+005	(-2.01386291168573e+001dB,1.49554808931798e+002°)
4.20726628384362e+005	(-2.01395285159996e+001dB,1.49481217570612e+002°)
4.21696503428500e+005	(-2.01404343689063e+001dB,1.49407437326015e+002°)
4.22668614265521e+005	(-2.01413467250478e+001dB,1.49333467680509e+002°)
4.23642966049459e+005	(-2.01422656342790e+001dB,1.49259308115431e+002°)
4.24619563946230e+005	(-2.01431911468429e+001dB,1.49184958110949e+002°)
4.25598413133660e+005	(-2.01441233133729e+001dB,1.49110417146075e+002°)
4.26579518801510e+005	(-2.01450621848956e+001dB,1.49035684698660e+002°)
4.27562886151503e+005	(-2.01460078128341e+001dB,1.48960760245406e+002°)
4.28548520397356e+005	(-2.01469602490108e+001dB,1.48885643261867e+002°)
4.29536426764804e+005	(-2.01479195456497e+001dB,1.48810333222455e+002°)
4.30526610491627e+005	(-2.01488857553802e+001dB,1.48734829600444e+002°)
4.31519076827681e+005	(-2.01498589312394e+001dB,1.48659131867976e+002°)
4.32513831034924e+005	(-2.01508391266755e+001dB,1.48583239496065e+002°)
4.33510878387444e+005	(-2.01518263955503e+001dB,1.48507151954604e+002°)
4.34510224171487e+005	(-2.01528207921425e+001dB,1.48430868712371e+002°)
4.35511873685484e+005	(-2.01538223711507e+001dB,1.48354389237029e+002°)
4.36515832240081e+005	(-2.01548311876963e+001dB,1.48277712995142e+002°)
4.37522105158167e+005	(-2.01558472973267e+001dB,1.48200839452169e+002°)
4.38530697774900e+005	(-2.01568707560182e+001dB,1.48123768072480e+002°)
4.39541615437739e+005	(-2.01579016201790e+001dB,1.48046498319357e+002°)
4.40554863506467e+005	(-2.01589399466525e+001dB,1.47969029655001e+002°)
4.41570447353226e+005	(-2.01599857927203e+001dB,1.47891361540542e+002°)
4.42588372362540e+005	(-2.01610392161053e+001dB,1.47813493436038e+002°)
4.43608643931346e+005	(-2.01621002749750e+001dB,1.47735424800492e+002°)
4.44631267469022e+005	(-2.01631690279441e+001dB,1.47657155091851e+002°)
4.45656248397416e+005	(-2.01642455340786e+001dB,1.47578683767015e+002°)
4.46683592150876e+005	(-2.01653298528982e+001dB,1.47500010281848e+002°)
4.47713304176275e+005	(-2.01664220443796e+001dB,1.47421134091182e+002°)
4.48745389933044e+005	(-2.01675221689602e+001dB,1.47342054648824e+002°)
4.49779854893200e+005	(-2.01686302875407e+001dB,1.47262771407568e+002°)
4.50816704541372e+005	(-2.01697464614890e+001dB,1.47183283819198e+002°)
4.51855944374834e+005	(-2.01708707526427e+001dB,1.47103591334500e+002°)
4.52897579903532e+005	(-2.01720032233132e+001dB,1.47023693403271e+002°)
4.53941616650114e+005	(-2.01731439362883e+001dB,1.46943589474322e+002°)
4.54988060149959e+005	(-2.01742929548360e+001dB,1.46863278995492e+002°)
4.56036915951207e+005	(-2.01754503427074e+001dB,1.46782761413658e+002°)
4.57088189614785e+005	(-2.01766161641407e+001dB,1.46702036174737e+002°)
4.58141886714444e+005	(-2.01777904838637e+001dB,1.46621102723704e+002°)
4.59198012836778e+005	(-2.01789733670978e+001dB,1.46539960504595e+002°)
4.60256573581266e+005	(-2.01801648795612e+001dB,1.46458608960521e+002°)
4.61317574560289e+005	(-2.01813650874723e+001dB,1.46377047533675e+002°)
4.62381021399169e+005	(-2.01825740575532e+001dB,1.46295275665343e+002°)
4.63446919736197e+005	(-2.01837918570328e+001dB,1.46213292795916e+002°)
4.64515275222658e+005	(-2.01850185536509e+001dB,1.46131098364898e+002°)
4.65586093522867e+005	(-2.01862542156611e+001dB,1.46048691810919e+002°)
4.66659380314197e+005	(-2.01874989118343e+001dB,1.45966072571744e+002°)
4.67735141287106e+005	(-2.01887527114627e+001dB,1.45883240084286e+002°)
4.68813382145173e+005	(-2.01900156843627e+001dB,1.45800193784615e+002°)
4.69894108605123e+005	(-2.01912879008790e+001dB,1.45716933107972e+002°)
4.70977326396860e+005	(-2.01925694318874e+001dB,1.45633457488781e+002°)
4.72063041263498e+005	(-2.01938603487992e+001dB,1.45549766360658e+002°)
4.73151258961387e+005	(-2.01951607235642e+001dB,1.45465859156427e+002°)
4.74241985260151e+005	(-2.01964706286745e+001dB,1.45381735308128e+002°)
4.75335225942712e+005	(-2.01977901371680e+001dB,1.45297394247036e+002°)
4.76430986805322e+005	(-2.01991193226321e+001dB,1.45212835403669e+002°)
4.77529273657597e+005	(-2.02004582592073e+001dB,1.45128058207802e+002°)
4.78630092322544e+005	(-2.02018070215908e+001dB,1.45043062088481e+002°)
4.79733448636595e+005	(-2.02031656850401e+001dB,1.44957846474038e+002°)
4.80839348449634e+005	(-2.02045343253770e+001dB,1.44872410792104e+002°)
4.81947797625032e+005	(-2.02059130189908e+001dB,1.44786754469621e+002°)
4.83058802039677e+005	(-2.02073018428423e+001dB,1.44700876932860e+002°)
4.84172367584004e+005	(-2.02087008744673e+001dB,1.44614777607434e+002°)
4.85288500162025e+005	(-2.02101101919807e+001dB,1.44528455918312e+002°)
4.86407205691366e+005	(-2.02115298740798e+001dB,1.44441911289836e+002°)
4.87528490103290e+005	(-2.02129600000483e+001dB,1.44355143145734e+002°)
4.88652359342737e+005	(-2.02144006497598e+001dB,1.44268150909141e+002°)
4.89778819368349e+005	(-2.02158519036820e+001dB,1.44180934002608e+002°)
4.90907876152506e+005	(-2.02173138428800e+001dB,1.44093491848122e+002°)
4.92039535681354e+005	(-2.02187865490204e+001dB,1.44005823867123e+002°)
4.93173803954838e+005	(-2.02202701043750e+001dB,1.43917929480521e+002°)
4.94310686986738e+005	(-2.02217645918246e+001dB,1.43829808108709e+002°)
4.95450190804692e+005	(-2.02232700948630e+001dB,1.43741459171585e+002°)
4.96592321450238e+005	(-2.02247866976004e+001dB,1.43652882088570e+002°)
4.97737084978837e+005	(-2.02263144847678e+001dB,1.43564076278620e+002°)
4.98884487459913e+005	(-2.02278535417204e+001dB,1.43475041160252e+002°)
5.00034534976879e+005	(-2.02294039544418e+001dB,1.43385776151555e+002°)
5.01187233627173e+005	(-2.02309658095475e+001dB,1.43296280670215e+002°)
5.02342589522287e+005	(-2.02325391942892e+001dB,1.43206554133530e+002°)
5.03500608787805e+005	(-2.02341241965584e+001dB,1.43116595958434e+002°)
5.04661297563428e+005	(-2.02357209048904e+001dB,1.43026405561510e+002°)
5.05824662003014e+005	(-2.02373294084683e+001dB,1.42935982359016e+002°)
5.06990708274604e+005	(-2.02389497971268e+001dB,1.42845325766901e+002°)
5.08159442560460e+005	(-2.02405821613559e+001dB,1.42754435200830e+002°)
5.09330871057094e+005	(-2.02422265923055e+001dB,1.42663310076202e+002°)
5.10504999975305e+005	(-2.02438831817886e+001dB,1.42571949808171e+002°)
5.11681835540206e+005	(-2.02455520222857e+001dB,1.42480353811669e+002°)
5.12861383991263e+005	(-2.02472332069487e+001dB,1.42388521501428e+002°)
5.14043651582324e+005	(-2.02489268296046e+001dB,1.42296452292001e+002°)
5.15228644581654e+005	(-2.02506329847599e+001dB,1.42204145597785e+002°)
5.16416369271968e+005	(-2.02523517676041e+001dB,1.42111600833045e+002°)
5.17606831950465e+005	(-2.02540832740140e+001dB,1.42018817411937e+002°)
5.18800038928858e+005	(-2.02558276005576e+001dB,1.41925794748530e+002°)
5.19995996533412e+005	(-2.02575848444981e+001dB,1.41832532256830e+002°)
5.21194711104977e+005	(-2.02593551037978e+001dB,1.41739029350807e+002°)
5.22396188999016e+005	(-2.02611384771223e+001dB,1.41645285444419e+002°)
5.23600436585646e+005	(-2.02629350638441e+001dB,1.41551299951633e+002°)
5.24807460249668e+005	(-2.02647449640472e+001dB,1.41457072286454e+002°)
5.26017266390601e+005	(-2.02665682785305e+001dB,1.41362601862953e+002°)
5.27229861422718e+005	(-2.02684051088122e+001dB,1.41267888095285e+002°)
5.28445251775075e+005	(-2.02702555571337e+001dB,1.41172930397726e+002°)
5.29663443891552e+005	(-2.02721197264634e+001dB,1.41077728184690e+002°)
5.30884444230882e+005	(-2.02739977205012e+001dB,1.40982280870762e+002°)
5.32108259266688e+005	(-2.02758896436820e+001dB,1.40886587870725e+002°)
5.33334895487514e+005	(-2.02777956011799e+001dB,1.40790648599585e+002°)
5.34564359396865e+005	(-2.02797156989124e+001dB,1.40694462472604e+002°)
5.35796657513235e+005	(-2.02816500435442e+001dB,1.40598028905324e+002°)
5.37031796370145e+005	(-2.02835987424911e+001dB,1.40501347313598e+002°)
5.38269782516181e+005	(-2.02855619039243e+001dB,1.40404417113620e+002°)
5.39510622515020e+005	(-2.02875396367740e+001dB,1.40307237721957e+002°)
5.40754322945473e+005	(-2.02895320507341e+001dB,1.40209808555572e+002°)
5.42000890401515e+005	(-2.02915392562653e+001dB,1.40112129031863e+002°)
5.43250331492324e+005	(-2.02935613645998e+001dB,1.40014198568690e+002°)
5.44502652842312e+005	(-2.02955984877449e+001dB,1.39916016584405e+002°)
5.45757861091162e+005	(-2.02976507384871e+001dB,1.39817582497889e+002°)
5.47015962893862e+005	(-2.02997182303962e+001dB,1.39718895728580e+002°)
5.48276964920744e+005	(-2.03018010778290e+001dB,1.39619955696505e+002°)
5.49540873857514e+005	(-2.03038993959335e+001dB,1.39520761822317e+002°)
5.50807696405293e+005	(-2.03060133006526e+001dB,1.39421313527328e+002°)
5.52077439280647e+005	(-2.03081429087283e+001dB,1.39321610233539e+002°)
5.53350109215626e+005	(-2.03102883377056e+001dB,1.39221651363679e+002°)
5.54625712957800e+005	(-2.03124497059363e+001dB,1.39121436341237e+002°)
5.55904257270292e+005	(-2.03146271325830e+001dB,1.39020964590499e+002°)
5.57185748931818e+005	(-2.03168207376229e+001dB,1.38920235536583e+002°)
5.58470194736719e+005	(-2.03190306418519e+001dB,1.38819248605474e+002°)
5.59757601494998e+005	(-2.03212569668882e+001dB,1.38718003224063e+002°)
5.61047976032358e+005	(-2.03234998351764e+001dB,1.38616498820183e+002°)
5.62341325190236e+005	(-2.03257593699912e+001dB,1.38514734822647e+002°)
5.63637655825841e+005	(-2.03280356954415e+001dB,1.38412710661283e+002°)
5.64936974812189e+005	(-2.03303289364739e+001dB,1.38310425766978e+002°)
5.66239289038140e+005	(-2.03326392188766e+001dB,1.38207879571711e+002°)
5.67544605408433e+005	(-2.03349666692834e+001dB,1.38105071508597e+002°)
5.68852930843727e+005	(-2.03373114151770e+001dB,1.38002001011925e+002°)
5.70164272280633e+005	(-2.03396735848935e+001dB,1.37898667517196e+002°)
5.71478636671752e+005	(-2.03420533076252e+001dB,1.37795070461169e+002°)
5.72796030985714e+005	(-2.03444507134253e+001dB,1.37691209281896e+002°)
5.74116462207212e+005	(-2.03468659332108e+001dB,1.37587083418770e+002°)
5.75439937337041e+005	(-2.03492990987665e+001dB,1.37482692312562e+002°)
5.76766463392135e+005	(-2.03517503427487e+001dB,1.37378035405468e+002°)
5.78096047405602e+005	(-2.03542197986889e+001dB,1.37273112141146e+002°)
5.79428696426764e+005	(-2.03567076009971e+001dB,1.37167921964768e+002°)
5.80764417521195e+005	(-2.03592138849655e+001dB,1.37062464323057e+002°)
5.82103217770754e+005	(-2.03617387867722e+001dB,1.36956738664335e+002°)
5.83445104273627e+005	(-2.03642824434846e+001dB,1.36850744438569e+002°)
5.84790084144363e+005	(-2.03668449930630e+001dB,1.36744481097412e+002°)
5.86138164513911e+005	(-2.03694265743640e+001dB,1.36637948094255e+002°)
5.87489352529658e+005	(-2.03720273271437e+001dB,1.36531144884269e+002°)
5.88843655355470e+005	(-2.03746473920616e+001dB,1.36424070924456e+002°)
5.90201080171725e+005	(-2.03772869106837e+001dB,1.36316725673692e+002°)
5.91561634175355e+005	(-2.03799460254858e+001dB,1.36209108592779e+002°)
5.92925324579880e+005	(-2.03826248798568e+001dB,1.36101219144493e+002°)
5.94292158615453e+005	(-2.03853236181023e+001dB,1.35993056793632e+002°)
5.95662143528890e+005	(-2.03880423854475e+001dB,1.35884621007066e+002°)
5.97035286583716e+005	(-2.03907813280404e+001dB,1.35775911253788e+002°)
5.98411595060199e+005	(-2.03935405929553e+001dB,1.35666927004963e+002°)
5.99791076255388e+005	(-2.03963203281954e+001dB,1.35557667733982e+002°)
6.01173737483157e+005	(-2.03991206826966e+001dB,1.35448132916511e+002°)
6.02559586074236e+005	(-2.04019418063298e+001dB,1.35338322030545e+002°)
6.03948629376258e+005	(-2.04047838499046e+001dB,1.35228234556459e+002°)
6.05340874753791e+005	(-2.04076469651714e+001dB,1.35117869977065e+002°)
6.06736329588383e+005	(-2.04105313048255e+001dB,1.35007227777662e+002°)
6.08135001278595e+005	(-2.04134370225088e+001dB,1.34896307446091e+002°)
6.09536897240046e+005	(-2.04163642728135e+001dB,1.34785108472793e+002°)
6.10942024905448e+005	(-2.04193132112842e+001dB,1.34673630350861e+002°)
6.12350391724650e+005	(-2.04222839944212e+001dB,1.34561872576097e+002°)
6.13762005164670e+005	(-2.04252767796829e+001dB,1.34449834647070e+002°)
6.15176872709744e+005	(-2.04282917254884e+001dB,1.34337516065170e+002°)
6.16595001861357e+005	(-2.04313289912203e+001dB,1.34224916334671e+002°)
6.18016400138291e+005	(-2.04343887372268e+001dB,1.34112034962783e+002°)
6.19441075076656e+005	(-2.04374711248247e+001dB,1.33998871459714e+002°)
6.20869034229938e+005	(-2.04405763163015e+001dB,1.33885425338729e+002°)
6.22300285169033e+005	(-2.04437044749178e+001dB,1.33771696116209e+002°)
6.23734835482293e+005	(-2.04468557649094e+001dB,1.33657683311713e+002°)
6.25172692775559e+005	(-2.04500303514902e+001dB,1.33543386448036e+002°)
6.26613864672208e+005	(-2.04532284008535e+001dB,1.33428805051275e+002°)
6.28058358813190e+005	(-2.04564500801747e+001dB,1.33313938650885e+002°)
6.29506182857070e+005	(-2.04596955576133e+001dB,1.33198786779746e+002°)
6.30957344480065e+005	(-2.04629650023144e+001dB,1.33083348974225e+002°)
6.32411851376091e+005	(-2.04662585844114e+001dB,1.32967624774240e+002°)
6.33869711256798e+005	(-2.04695764750271e+001dB,1.32851613723321e+002°)
6.35330931851614e+005	(-2.04729188462761e+001dB,1.32735315368680e+002°)
6.36795520907786e+005	(-2.04762858712659e+001dB,1.32618729261271e+002°)
6.38263486190419e+005	(-2.04796777240991e+001dB,1.32501854955861e+002°)
6.39734835482518e+005	(-2.04830945798745e+001dB,1.32384692011090e+002°)
6.41209576585031e+005	(-2.04865366146890e+001dB,1.32267239989545e+002°)
6.42687717316889e+005	(-2.04900040056385e+001dB,1.32149498457821e+002°)
6.44169265515046e+005	(-2.04934969308199e+001dB,1.32031466986594e+002°)
6.45654229034524e+005	(-2.04970155693317e+001dB,1.31913145150686e+002°)
6.47142615748451e+005	(-2.05005601012755e+001dB,1.31794532529136e+002°)
6.48634433548106e+005	(-2.05041307077571e+001dB,1.31675628705268e+002°)
6.50129690342958e+005	(-2.05077275708874e+001dB,1.31556433266763e+002°)
6.51628394060710e+005	(-2.05113508737832e+001dB,1.31436945805729e+002°)
6.53130552647339e+005	(-2.05150008005684e+001dB,1.31317165918770e+002°)
6.54636174067141e+005	(-2.05186775363744e+001dB,1.31197093207062e+002°)
6.56145266302771e+005	(-2.05223812673408e+001dB,1.31076727276421e+002°)
6.57657837355286e+005	(-2.05261121806161e+001dB,1.30956067737379e+002°)
6.59173895244187e+005	(-2.05298704643582e+001dB,1.30835114205254e+002°)
6.60693448007461e+005	(-2.05336563077342e+001dB,1.30713866300229e+002°)
6.62216503701627e+005	(-2.05374699009217e+001dB,1.30592323647420e+002°)
6.63743070401773e+005	(-2.05413114351079e+001dB,1.30470485876954e+002°)
6.65273156201605e+005	(-2.05451811024904e+001dB,1.30348352624048e+002°)
6.66806769213486e+005	(-2.05490790962769e+001dB,1.30225923529076e+002°)
6.68343917568478e+005	(-2.05530056106850e+001dB,1.30103198237655e+002°)
6.69884609416389e+005	(-2.05569608409420e+001dB,1.29980176400715e+002°)
6.71428852925815e+005	(-2.05609449832849e+001dB,1.29856857674580e+002°)
6.72976656284180e+005	(-2.05649582349593e+001dB,1.29733241721044e+002°)
6.74528027697784e+005	(-2.05690007942193e+001dB,1.29609328207451e+002°)
6.76082975391843e+005	(-2.05730728603268e+001dB,1.29485116806772e+002°)
6.77641507610536e+005	(-2.05771746335505e+001dB,1.29360607197688e+002°)
6.79203632617045e+005	(-2.05813063151652e+001dB,1.29235799064664e+002°)
6.80769358693602e+005	(-2.05854681074505e+001dB,1.29110692098035e+002°)
6.82338694141530e+005	(-2.05896602136900e+001dB,1.28985285994083e+002°)
6.83911647281289e+005	(-2.05938828381698e+001dB,1.28859580455122e+002°)
6.85488226452521e+005	(-2.05981361861772e+001dB,1.28733575189574e+002°)
6.87068440014091e+005	(-2.06024204639993e+001dB,1.28607269912056e+002°)
6.88652296344135e+005	(-2.06067358789211e+001dB,1.28480664343464e+002°)
6.90239803840100e+005	(-2.06110826392239e+001dB,1.28353758211049e+002°)
6.91830970918794e+005	(-2.06154609541834e+001dB,1.28226551248508e+002°)
6.93425806016427e+005	(-2.06198710340678e+001dB,1.28099043196064e+002°)
6.95024317588654e+005	(-2.06243130901353e+001dB,1.27971233800549e+002°)
6.96626514110626e+005	(-2.06287873346322e+001dB,1.27843122815495e+002°)
6.98232404077028e+005	(-2.06332939807903e+001dB,1.27714710001211e+002°)
6.99841996002130e+005	(-2.06378332428241e+001dB,1.27585995124875e+002°)
7.01455298419827e+005	(-2.06424053359287e+001dB,1.27456977960619e+002°)
7.03072319883689e+005	(-2.06470104762762e+001dB,1.27327658289612e+002°)
7.04693068967002e+005	(-2.06516488810135e+001dB,1.27198035900148e+002°)
7.06317554262817e+005	(-2.06563207682585e+001dB,1.27068110587738e+002°)
7.07945784383992e+005	(-2.06610263570971e+001dB,1.26937882155191e+002°)
7.09577767963243e+005	(-2.06657658675799e+001dB,1.26807350412704e+002°)
7.11213513653183e+005	(-2.06705395207183e+001dB,1.26676515177952e+002°)
7.12853030126373e+005	(-2.06753475384811e+001dB,1.26545376276175e+002°)
7.14496326075366e+005	(-2.06801901437905e+001dB,1.26413933540267e+002°)
7.16143410212754e+005	(-2.06850675605177e+001dB,1.26282186810867e+002°)
7.17794291271214e+005	(-2.06899800134795e+001dB,1.26150135936443e+002°)
7.19448978003551e+005	(-2.06949277284331e+001dB,1.26017780773391e+002°)
7.21107479182751e+005	(-2.06999109320720e+001dB,1.25885121186115e+002°)
7.22769803602021e+005	(-2.07049298520214e+001dB,1.25752157047126e+002°)
7.24435960074840e+005	(-2.07099847168332e+001dB,1.25618888237128e+002°)
7.26105957435005e+005	(-2.07150757559810e+001dB,1.25485314645109e+002°)
7.27779804536674e+005	(-2.07202031998548e+001dB,1.25351436168433e+002°)
7.29457510254418e+005	(-2.07253672797559e+001dB,1.25217252712934e+002°)
7.31139083483266e+005	(-2.07305682278913e+001dB,1.25082764193002e+002°)
7.32824533138752e+005	(-2.07358062773679e+001dB,1.24947970531681e+002°)
7.34513868156963e+005	(-2.07410816621867e+001dB,1.24812871660756e+002°)
7.36207097494584e+005	(-2.07463946172369e+001dB,1.24677467520848e+002°)
7.37904230128948e+005	(-2.07517453782893e+001dB,1.24541758061507e+002°)
7.39605275058085e+005	(-2.07571341819902e+001dB,1.24405743241303e+002°)
7.41310241300764e+005	(-2.07625612658551e+001dB,1.24269423027917e+002°)
7.43019137896547e+005	(-2.07680268682610e+001dB,1.24132797398240e+002°)
7.44731973905835e+005	(-2.07735312284406e+001dB,1.23995866338458e+002°)
7.46448758409912e+005	(-2.07790745864743e+001dB,1.23858629844152e+002°)
7.48169500510999e+005	(-2.07846571832832e+001dB,1.23721087920389e+002°)
7.49894209332300e+005	(-2.07902792606217e+001dB,1.23583240581811e+002°)
7.51622894018049e+005	(-2.07959410610696e+001dB,1.23445087852737e+002°)
7.53355563733561e+005	(-2.08016428280243e+001dB,1.23306629767248e+002°)
7.55092227665277e+005	(-2.08073848056926e+001dB,1.23167866369285e+002°)
7.56832895020817e+005	(-2.08131672390828e+001dB,1.23028797712741e+002°)
7.58577575029026e+005	(-2.08189903739955e+001dB,1.22889423861557e+002°)
7.60326276940024e+005	(-2.08248544570157e+001dB,1.22749744889811e+002°)
7.62079010025254e+005	(-2.08307597355036e+001dB,1.22609760881814e+002°)
7.63835783577532e+005	(-2.08367064575851e+001dB,1.22469471932204e+002°)
7.65596606911097e+005	(-2.08426948721435e+001dB,1.22328878146039e+002°)
7.67361489361659e+005	(-2.08487252288090e+001dB,1.22187979638890e+002°)
7.69130440286450e+005	(-2.08547977779496e+001dB,1.22046776536931e+002°)
7.70903469064270e+005	(-2.08609127706612e+001dB,1.21905268977038e+002°)
7.72680585095541e+005	(-2.08670704587573e+001dB,1.21763457106878e+002°)
7.74461797802357e+005	(-2.08732710947585e+001dB,1.21621341085003e+002°)
7.76247116628530e+005	(-2.08795149318827e+001dB,1.21478921080941e+002°)
7.78036551039642e+005	(-2.08858022240337e+001dB,1.21336197275290e+002°)
7.79830110523096e+005	(-2.08921332257904e+001dB,1.21193169859811e+002°)
7.81627804588167e+005	(-2.08985081923959e+001dB,1.21049839037517e+002°)
7.83429642766048e+005	(-2.09049273797458e+001dB,1.20906205022768e+002°)
7.85235634609908e+005	(-2.09113910443771e+001dB,1.20762268041359e+002°)
7.87045789694934e+005	(-2.09178994434557e+001dB,1.20618028330615e+002°)
7.88860117618390e+005	(-2.09244528347651e+001dB,1.20473486139478e+002°)
7.90678627999660e+005	(-2.09310514766937e+001dB,1.20328641728602e+002°)
7.92501330480306e+005	(-2.09376956282226e+001dB,1.20183495370438e+002°)
7.94328234724116e+005	(-2.09443855489128e+001dB,1.20038047349327e+002°)
7.96159350417152e+005	(-2.09511214988924e+001dB,1.19892297961591e+002°)
7.97994687267810e+005	(-2.09579037388434e+001dB,1.19746247515616e+002°)
7.99834255006861e+005	(-2.09647325299885e+001dB,1.19599896331946e+002°)
8.01678063387511e+005	(-2.09716081340775e+001dB,1.19453244743372e+002°)
8.03526122185449e+005	(-2.09785308133733e+001dB,1.19306293095013e+002°)
8.05378441198898e+005	(-2.09855008306385e+001dB,1.19159041744411e+002°)
8.07235030248669e+005	(-2.09925184491205e+001dB,1.19011491061609e+002°)
8.09095899178213e+005	(-2.09995839325375e+001dB,1.18863641429247e+002°)
8.10961057853671e+005	(-2.10066975450636e+001dB,1.18715493242640e+002°)
8.12830516163929e+005	(-2.10138595513141e+001dB,1.18567046909864e+002°)
8.14704284020669e+005	(-2.10210702163303e+001dB,1.18418302851844e+002°)
8.16582371358421e+005	(-2.10283298055640e+001dB,1.18269261502434e+002°)
8.18464788134618e+005	(-2.10356385848623e+001dB,1.18119923308500e+002°)
8.20351544329646e+005	(-2.10429968204516e+001dB,1.17970288730005e+002°)
8.22242649946899e+005	(-2.10504047789214e+001dB,1.17820358240088e+002°)
8.24138115012829e+005	(-2.10578627272085e+001dB,1.17670132325145e+002°)
8.26037949577005e+005	(-2.10653709325801e+001dB,1.17519611484913e+002°)
8.27942163712160e+005	(-2.10729296626174e+001dB,1.17368796232542e+002°)
8.29850767514248e+005	(-2.10805391851985e+001dB,1.17217687094680e+002°)
8.31763771102496e+005	(-2.10881997684815e+001dB,1.17066284611546e+002°)
8.33681184619459e+005	(-2.10959116808869e+001dB,1.16914589337010e+002°)
8.35603018231072e+005	(-2.11036751910802e+001dB,1.16762601838669e+002°)
8.37529282126706e+005	(-2.11114905679537e+001dB,1.16610322697918e+002°)
8.39459986519221e+005	(-2.11193580806093e+001dB,1.16457752510028e+002°)
8.41395141645018e+005	(-2.11272779983392e+001dB,1.16304891884217e+002°)
8.43334757764098e+005	(-2.11352505906081e+001dB,1.16151741443722e+002°)
8.45278845160112e+005	(-2.11432761270346e+001dB,1.15998301825873e+002°)
8.47227414140418e+005	(-2.11513548773717e+001dB,1.15844573682157e+002°)
8.49180475036135e+005	(-2.11594871114882e+001dB,1.15690557678293e+002°)
8.51138038202197e+005	(-2.11676730993490e+001dB,1.15536254494295e+002°)
8.53100114017410e+005	(-2.11759131109958e+001dB,1.15381664824544e+002°)
8.55066712884503e+005	(-2.11842074165272e+001dB,1.15226789377846e+002°)
8.57037845230189e+005	(-2.11925562860784e+001dB,1.15071628877504e+002°)
8.59013521505215e+005	(-2.12009599898018e+001dB,1.14916184061376e+002°)
8.60993752184419e+005	(-2.12094187978456e+001dB,1.14760455681938e+002°)
8.62978547766788e+005	(-2.12179329803337e+001dB,1.14604444506347e+002°)
8.64967918775511e+005	(-2.12265028073451e+001dB,1.14448151316497e+002°)
8.66961875758034e+005	(-2.12351285488920e+001dB,1.14291576909077e+002°)
8.68960429286118e+005	(-2.12438104748995e+001dB,1.14134722095632e+002°)
8.70963589955897e+005	(-2.12525488551834e+001dB,1.13977587702614e+002°)
8.72971368387927e+005	(-2.12613439594290e+001dB,1.13820174571435e+002°)
8.74983775227251e+005	(-2.12701960571690e+001dB,1.13662483558525e+002°)
8.77000821143449e+005	(-2.12791054177615e+001dB,1.13504515535377e+002°)
8.79022516830698e+005	(-2.12880723103676e+001dB,1.13346271388600e+002°)
8.81048873007828e+005	(-2.12970970039293e+001dB,1.13187752019965e+002°)
8.83079900418376e+005	(-2.13061797671464e+001dB,1.13028958346455e+002°)
8.85115609830648e+005	(-2.13153208684539e+001dB,1.12869891300304e+002°)
8.87156012037773e+005	(-2.13245205759992e+001dB,1.12710551829046e+002°)
8.89201117857760e+005	(-2.13337791576184e+001dB,1.12550940895553e+002°)
8.91250938133557e+005	(-2.13430968808130e+001dB,1.12391059478078e+002°)
8.93305483733106e+005	(-2.13524740127268e+001dB,1.12230908570291e+002°)
8.95364765549404e+005	(-2.13619108201215e+001dB,1.12070489181316e+002°)
8.97428794500558e+005	(-2.13714075693533e+001dB,1.11909802335767e+002°)
8.99497581529844e+005	(-2.13809645263484e+001dB,1.11748849073780e+002°)
9.01571137605766e+005	(-2.13905819565790e+001dB,1.11587630451046e+002°)
9.03649473722110e+005	(-2.14002601250386e+001dB,1.11426147538841e+002°)
9.05732600898008e+005	(-2.14099992962177e+001dB,1.11264401424049e+002°)
9.07820530177993e+005	(-2.14197997340789e+001dB,1.11102393209194e+002°)
9.09913272632058e+005	(-2.14296617020319e+001dB,1.10940124012463e+002°)
