Freq.	V(vout)
2.36591969748533e+005	(3.49995284022223e+000dB,-2.70630381061748e+001°)
2.37137370566123e+005	(3.49793387524251e+000dB,-2.71237168060363e+001°)
2.37684028662445e+005	(3.49590587293302e+000dB,-2.71845236705706e+001°)
2.38231946935826e+005	(3.49386879423353e+000dB,-2.72454589156971e+001°)
2.38781128291275e+005	(3.49182259992855e+000dB,-2.73065227573039e+001°)
2.39331575640496e+005	(3.48976725064681e+000dB,-2.73677154112446e+001°)
2.39883291901906e+005	(3.48770270686081e+000dB,-2.74290370933349e+001°)
2.40436280000650e+005	(3.48562892888630e+000dB,-2.74904880193486e+001°)
2.40990542868616e+005	(3.48354587688182e+000dB,-2.75520684050151e+001°)
2.41546083444450e+005	(3.48145351084824e+000dB,-2.76137784660149e+001°)
2.42102904673574e+005	(3.47935179062822e+000dB,-2.76756184179762e+001°)
2.42661009508198e+005	(3.47724067590576e+000dB,-2.77375884764719e+001°)
2.43220400907338e+005	(3.47512012620577e+000dB,-2.77996888570154e+001°)
2.43781081836831e+005	(3.47299010089347e+000dB,-2.78619197750568e+001°)
2.44343055269353e+005	(3.47085055917400e+000dB,-2.79242814459799e+001°)
2.44906324184430e+005	(3.46870146009192e+000dB,-2.79867740850980e+001°)
2.45470891568459e+005	(3.46654276253069e+000dB,-2.80493979076500e+001°)
2.46036760414718e+005	(3.46437442521226e+000dB,-2.81121531287973e+001°)
2.46603933723389e+005	(3.46219640669650e+000dB,-2.81750399636192e+001°)
2.47172414501568e+005	(3.46000866538079e+000dB,-2.82380586271097e+001°)
2.47742205763284e+005	(3.45781115949949e+000dB,-2.83012093341733e+001°)
2.48313310529512e+005	(3.45560384712351e+000dB,-2.83644922996213e+001°)
2.48885731828194e+005	(3.45338668615978e+000dB,-2.84279077381676e+001°)
2.49459472694250e+005	(3.45115963435078e+000dB,-2.84914558644251e+001°)
2.50034536169598e+005	(3.44892264927408e+000dB,-2.85551368929017e+001°)
2.50610925303166e+005	(3.44667568834185e+000dB,-2.86189510379959e+001°)
2.51188643150912e+005	(3.44441870880038e+000dB,-2.86828985139932e+001°)
2.51767692775840e+005	(3.44215166772960e+000dB,-2.87469795350619e+001°)
2.52348077248012e+005	(3.43987452204257e+000dB,-2.88111943152488e+001°)
2.52929799644568e+005	(3.43758722848508e+000dB,-2.88755430684755e+001°)
2.53512863049745e+005	(3.43528974363509e+000dB,-2.89400260085337e+001°)
2.54097270554884e+005	(3.43298202390230e+000dB,-2.90046433490815e+001°)
2.54683025258458e+005	(3.43066402552764e+000dB,-2.90693953036389e+001°)
2.55270130266078e+005	(3.42833570458284e+000dB,-2.91342820855838e+001°)
2.55858588690518e+005	(3.42599701696991e+000dB,-2.91993039081474e+001°)
2.56448403651725e+005	(3.42364791842067e+000dB,-2.92644609844099e+001°)
2.57039578276840e+005	(3.42128836449631e+000dB,-2.93297535272967e+001°)
2.57632115700211e+005	(3.41891831058688e+000dB,-2.93951817495731e+001°)
2.58226019063413e+005	(3.41653771191081e+000dB,-2.94607458638410e+001°)
2.58821291515262e+005	(3.41414652351450e+000dB,-2.95264460825334e+001°)
2.59417936211834e+005	(3.41174470027173e+000dB,-2.95922826179106e+001°)
2.60015956316480e+005	(3.40933219688334e+000dB,-2.96582556820556e+001°)
2.60615354999842e+005	(3.40690896787663e+000dB,-2.97243654868692e+001°)
2.61216135439873e+005	(3.40447496760495e+000dB,-2.97906122440658e+001°)
2.61818300821851e+005	(3.40203015024723e+000dB,-2.98569961651689e+001°)
2.62421854338396e+005	(3.39957446980749e+000dB,-2.99235174615061e+001°)
2.63026799189490e+005	(3.39710788011438e+000dB,-2.99901763442045e+001°)
2.63633138582490e+005	(3.39463033482075e+000dB,-3.00569730241862e+001°)
2.64240875732146e+005	(3.39214178740311e+000dB,-3.01239077121635e+001°)
2.64850013860622e+005	(3.38964219116124e+000dB,-3.01909806186341e+001°)
2.65460556197505e+005	(3.38713149921767e+000dB,-3.02581919538761e+001°)
2.66072505979832e+005	(3.38460966451727e+000dB,-3.03255419279436e+001°)
2.66685866452099e+005	(3.38207663982672e+000dB,-3.03930307506615e+001°)
2.67300640866282e+005	(3.37953237773413e+000dB,-3.04606586316207e+001°)
2.67916832481854e+005	(3.37697683064850e+000dB,-3.05284257801731e+001°)
2.68534444565801e+005	(3.37440995079933e+000dB,-3.05963324054269e+001°)
2.69153480392642e+005	(3.37183169023612e+000dB,-3.06643787162410e+001°)
2.69773943244442e+005	(3.36924200082794e+000dB,-3.07325649212207e+001°)
2.70395836410835e+005	(3.36664083426294e+000dB,-3.08008912287122e+001°)
2.71019163189034e+005	(3.36402814204796e+000dB,-3.08693578467974e+001°)
2.71643926883858e+005	(3.36140387550798e+000dB,-3.09379649832892e+001°)
2.72270130807741e+005	(3.35876798578577e+000dB,-3.10067128457256e+001°)
2.72897778280754e+005	(3.35612042384139e+000dB,-3.10756016413654e+001°)
2.73526872630621e+005	(3.35346114045174e+000dB,-3.11446315771823e+001°)
2.74157417192738e+005	(3.35079008621013e+000dB,-3.12138028598598e+001°)
2.74789415310189e+005	(3.34810721152582e+000dB,-3.12831156957857e+001°)
2.75422870333766e+005	(3.34541246662359e+000dB,-3.13525702910473e+001°)
2.76057785621984e+005	(3.34270580154329e+000dB,-3.14221668514253e+001°)
2.76694164541100e+005	(3.33998716613939e+000dB,-3.14919055823889e+001°)
2.77332010465133e+005	(3.33725651008059e+000dB,-3.15617866890900e+001°)
2.77971326775878e+005	(3.33451378284929e+000dB,-3.16318103763580e+001°)
2.78612116862926e+005	(3.33175893374126e+000dB,-3.17019768486940e+001°)
2.79254384123682e+005	(3.32899191186513e+000dB,-3.17722863102653e+001°)
2.79898131963385e+005	(3.32621266614198e+000dB,-3.18427389648999e+001°)
2.80543363795120e+005	(3.32342114530493e+000dB,-3.19133350160809e+001°)
2.81190083039842e+005	(3.32061729789871e+000dB,-3.19840746669404e+001°)
2.81838293126393e+005	(3.31780107227916e+000dB,-3.20549581202543e+001°)
2.82487997491519e+005	(3.31497241661294e+000dB,-3.21259855784363e+001°)
2.83139199579886e+005	(3.31213127887698e+000dB,-3.21971572435320e+001°)
2.83791902844103e+005	(3.30927760685813e+000dB,-3.22684733172133e+001°)
2.84446110744739e+005	(3.30641134815273e+000dB,-3.23399340007725e+001°)
2.85101826750338e+005	(3.30353245016617e+000dB,-3.24115394951160e+001°)
2.85759054337442e+005	(3.30064086011251e+000dB,-3.24832900007591e+001°)
2.86417796990605e+005	(3.29773652501405e+000dB,-3.25551857178193e+001°)
2.87078058202416e+005	(3.29481939170092e+000dB,-3.26272268460107e+001°)
2.87739841473514e+005	(3.29188940681064e+000dB,-3.26994135846377e+001°)
2.88403150312607e+005	(3.28894651678781e+000dB,-3.27717461325890e+001°)
2.89067988236494e+005	(3.28599066788361e+000dB,-3.28442246883317e+001°)
2.89734358770079e+005	(3.28302180615542e+000dB,-3.29168494499046e+001°)
2.90402265446391e+005	(3.28003987746648e+000dB,-3.29896206149126e+001°)
2.91071711806607e+005	(3.27704482748540e+000dB,-3.30625383805198e+001°)
2.91742701400063e+005	(3.27403660168588e+000dB,-3.31356029434439e+001°)
2.92415237784279e+005	(3.27101514534620e+000dB,-3.32088144999491e+001°)
2.93089324524978e+005	(3.26798040354893e+000dB,-3.32821732458407e+001°)
2.93764965196099e+005	(3.26493232118047e+000dB,-3.33556793764576e+001°)
2.94442163379822e+005	(3.26187084293074e+000dB,-3.34293330866666e+001°)
2.95120922666584e+005	(3.25879591329273e+000dB,-3.35031345708559e+001°)
2.95801246655100e+005	(3.25570747656217e+000dB,-3.35770840229281e+001°)
2.96483138952379e+005	(3.25260547683716e+000dB,-3.36511816362940e+001°)
2.97166603173748e+005	(3.24948985801774e+000dB,-3.37254276038660e+001°)
2.97851642942864e+005	(3.24636056380557e+000dB,-3.37998221180513e+001°)
2.98538261891741e+005	(3.24321753770361e+000dB,-3.38743653707452e+001°)
2.99226463660763e+005	(3.24006072301563e+000dB,-3.39490575533247e+001°)
2.99916251898709e+005	(3.23689006284597e+000dB,-3.40238988566411e+001°)
3.00607630262767e+005	(3.23370550009912e+000dB,-3.40988894710139e+001°)
3.01300602418556e+005	(3.23050697747941e+000dB,-3.41740295862236e+001°)
3.01995172040146e+005	(3.22729443749061e+000dB,-3.42493193915048e+001°)
3.02691342810074e+005	(3.22406782243562e+000dB,-3.43247590755391e+001°)
3.03389118419371e+005	(3.22082707441612e+000dB,-3.44003488264488e+001°)
3.04088502567571e+005	(3.21757213533222e+000dB,-3.44760888317891e+001°)
3.04789498962742e+005	(3.21430294688215e+000dB,-3.45519792785416e+001°)
3.05492111321495e+005	(3.21101945056189e+000dB,-3.46280203531068e+001°)
3.06196343369011e+005	(3.20772158766485e+000dB,-3.47042122412974e+001°)
3.06902198839059e+005	(3.20440929928160e+000dB,-3.47805551283308e+001°)
3.07609681474014e+005	(3.20108252629947e+000dB,-3.48570491988219e+001°)
3.08318795024878e+005	(3.19774120940225e+000dB,-3.49336946367762e+001°)
3.09029543251301e+005	(3.19438528906992e+000dB,-3.50104916255819e+001°)
3.09741929921600e+005	(3.19101470557831e+000dB,-3.50874403480032e+001°)
3.10455958812778e+005	(3.18762939899876e+000dB,-3.51645409861726e+001°)
3.11171633710544e+005	(3.18422930919790e+000dB,-3.52417937215832e+001°)
3.11888958409335e+005	(3.18081437583726e+000dB,-3.53191987350819e+001°)
3.12607936712337e+005	(3.17738453837304e+000dB,-3.53967562068615e+001°)
3.13328572431500e+005	(3.17393973605579e+000dB,-3.54744663164529e+001°)
3.14050869387563e+005	(3.17047990793013e+000dB,-3.55523292427183e+001°)
3.14774831410073e+005	(3.16700499283447e+000dB,-3.56303451638427e+001°)
3.15500462337404e+005	(3.16351492940073e+000dB,-3.57085142573267e+001°)
3.16227766016779e+005	(3.16000965605408e+000dB,-3.57868366999787e+001°)
3.16956746304290e+005	(3.15648911101263e+000dB,-3.58653126679074e+001°)
3.17687407064918e+005	(3.15295323228722e+000dB,-3.59439423365134e+001°)
3.18419752172553e+005	(3.14940195768113e+000dB,-3.60227258804818e+001°)
3.19153785510016e+005	(3.14583522478982e+000dB,-3.61016634737745e+001°)
3.19889510969080e+005	(3.14225297100069e+000dB,-3.61807552896217e+001°)
3.20626932450487e+005	(3.13865513349283e+000dB,-3.62600015005145e+001°)
3.21366053863972e+005	(3.13504164923678e+000dB,-3.63394022781965e+001°)
3.22106879128283e+005	(3.13141245499431e+000dB,-3.64189577936558e+001°)
3.22849412171203e+005	(3.12776748731815e+000dB,-3.64986682171173e+001°)
3.23593656929568e+005	(3.12410668255179e+000dB,-3.65785337180341e+001°)
3.24339617349288e+005	(3.12042997682926e+000dB,-3.66585544650794e+001°)
3.25087297385373e+005	(3.11673730607490e+000dB,-3.67387306261386e+001°)
3.25836701001948e+005	(3.11302860600317e+000dB,-3.68190623683008e+001°)
3.26587832172275e+005	(3.10930381211842e+000dB,-3.68995498578502e+001°)
3.27340694878777e+005	(3.10556285971468e+000dB,-3.69801932602586e+001°)
3.28095293113057e+005	(3.10180568387552e+000dB,-3.70609927401760e+001°)
3.28851630875921e+005	(3.09803221947380e+000dB,-3.71419484614230e+001°)
3.29609712177396e+005	(3.09424240117152e+000dB,-3.72230605869818e+001°)
3.30369541036753e+005	(3.09043616341961e+000dB,-3.73043292789880e+001°)
3.31131121482529e+005	(3.08661344045779e+000dB,-3.73857546987218e+001°)
3.31894457552548e+005	(3.08277416631440e+000dB,-3.74673370065996e+001°)
3.32659553293942e+005	(3.07891827480620e+000dB,-3.75490763621652e+001°)
3.33426412763172e+005	(3.07504569953826e+000dB,-3.76309729240814e+001°)
3.34195040026051e+005	(3.07115637390377e+000dB,-3.77130268501207e+001°)
3.34965439157765e+005	(3.06725023108395e+000dB,-3.77952382971572e+001°)
3.35737614242891e+005	(3.06332720404783e+000dB,-3.78776074211574e+001°)
3.36511569375427e+005	(3.05938722555221e+000dB,-3.79601343771713e+001°)
3.37287308658805e+005	(3.05543022814146e+000dB,-3.80428193193240e+001°)
3.38064836205918e+005	(3.05145614414744e+000dB,-3.81256624008061e+001°)
3.38844156139139e+005	(3.04746490568936e+000dB,-3.82086637738650e+001°)
3.39625272590344e+005	(3.04345644467371e+000dB,-3.82918235897960e+001°)
3.40408189700937e+005	(3.03943069279413e+000dB,-3.83751419989333e+001°)
3.41192911621864e+005	(3.03538758153132e+000dB,-3.84586191506403e+001°)
3.41979442513644e+005	(3.03132704215295e+000dB,-3.85422551933012e+001°)
3.42767786546386e+005	(3.02724900571361e+000dB,-3.86260502743116e+001°)
3.43557947899810e+005	(3.02315340305468e+000dB,-3.87100045400688e+001°)
3.44349930763273e+005	(3.01904016480432e+000dB,-3.87941181359631e+001°)
3.45143739335791e+005	(3.01490922137735e+000dB,-3.88783912063683e+001°)
3.45939377826057e+005	(3.01076050297528e+000dB,-3.89628238946321e+001°)
3.46736850452466e+005	(3.00659393958617e+000dB,-3.90474163430672e+001°)
3.47536161443140e+005	(3.00240946098465e+000dB,-3.91321686929413e+001°)
3.48337315035946e+005	(2.99820699673188e+000dB,-3.92170810844681e+001°)
3.49140315478520e+005	(2.99398647617551e+000dB,-3.93021536567974e+001°)
3.49945167028291e+005	(2.98974782844968e+000dB,-3.93873865480059e+001°)
3.50751873952502e+005	(2.98549098247499e+000dB,-3.94727798950871e+001°)
3.51560440528232e+005	(2.98121586695851e+000dB,-3.95583338339422e+001°)
3.52370871042420e+005	(2.97692241039379e+000dB,-3.96440484993701e+001°)
3.53183169791890e+005	(2.97261054106086e+000dB,-3.97299240250576e+001°)
3.53997341083368e+005	(2.96828018702628e+000dB,-3.98159605435699e+001°)
3.54813389233508e+005	(2.96393127614310e+000dB,-3.99021581863406e+001°)
3.55631318568918e+005	(2.95956373605100e+000dB,-3.99885170836619e+001°)
3.56451133426177e+005	(2.95517749417622e+000dB,-4.00750373646747e+001°)
3.57272838151861e+005	(2.95077247773171e+000dB,-4.01617191573586e+001°)
3.58096437102568e+005	(2.94634861371714e+000dB,-4.02485625885222e+001°)
3.58921934644937e+005	(2.94190582891898e+000dB,-4.03355677837926e+001°)
3.59749335155674e+005	(2.93744404991056e+000dB,-4.04227348676059e+001°)
3.60578643021574e+005	(2.93296320305219e+000dB,-4.05100639631968e+001°)
3.61409862639545e+005	(2.92846321449124e+000dB,-4.05975551925883e+001°)
3.62242998416630e+005	(2.92394401016221e+000dB,-4.06852086765820e+001°)
3.63078054770032e+005	(2.91940551578690e+000dB,-4.07730245347475e+001°)
3.63915036127138e+005	(2.91484765687449e+000dB,-4.08610028854123e+001°)
3.64753946925538e+005	(2.91027035872167e+000dB,-4.09491438456515e+001°)
3.65594791613055e+005	(2.90567354641280e+000dB,-4.10374475312775e+001°)
3.66437574647763e+005	(2.90105714482003e+000dB,-4.11259140568296e+001°)
3.67282300498015e+005	(2.89642107860348e+000dB,-4.12145435355636e+001°)
3.68128973642461e+005	(2.89176527221139e+000dB,-4.13033360794413e+001°)
3.68977598570080e+005	(2.88708964988029e+000dB,-4.13922917991203e+001°)
3.69828179780196e+005	(2.88239413563521e+000dB,-4.14814108039428e+001°)
3.70680721782505e+005	(2.87767865328983e+000dB,-4.15706932019261e+001°)
3.71535229097102e+005	(2.87294312644672e+000dB,-4.16601390997510e+001°)
3.72391706254497e+005	(2.86818747849754e+000dB,-4.17497486027517e+001°)
3.73250157795649e+005	(2.86341163262326e+000dB,-4.18395218149051e+001°)
3.74110588271982e+005	(2.85861551179437e+000dB,-4.19294588388200e+001°)
3.74973002245412e+005	(2.85379903877119e+000dB,-4.20195597757263e+001°)
3.75837404288372e+005	(2.84896213610403e+000dB,-4.21098247254645e+001°)
3.76703798983837e+005	(2.84410472613350e+000dB,-4.22002537864744e+001°)
3.77572190925344e+005	(2.83922673099080e+000dB,-4.22908470557849e+001°)
3.78442584717021e+005	(2.83432807259795e+000dB,-4.23816046290025e+001°)
3.79314984973609e+005	(2.82940867266812e+000dB,-4.24725266003009e+001°)
3.80189396320488e+005	(2.82446845270593e+000dB,-4.25636130624095e+001°)
3.81065823393700e+005	(2.81950733400774e+000dB,-4.26548641066031e+001°)
3.81944270839973e+005	(2.81452523766199e+000dB,-4.27462798226903e+001°)
3.82824743316749e+005	(2.80952208454952e+000dB,-4.28378602990026e+001°)
3.83707245492205e+005	(2.80449779534395e+000dB,-4.29296056223835e+001°)
3.84591782045280e+005	(2.79945229051198e+000dB,-4.30215158781772e+001°)
3.85478357665698e+005	(2.79438549031380e+000dB,-4.31135911502175e+001°)
3.86366977053995e+005	(2.78929731480345e+000dB,-4.32058315208166e+001°)
3.87257644921543e+005	(2.78418768382921e+000dB,-4.32982370707539e+001°)
3.88150365990574e+005	(2.77905651703400e+000dB,-4.33908078792649e+001°)
3.89045144994206e+005	(2.77390373385578e+000dB,-4.34835440240294e+001°)
3.89941986676468e+005	(2.76872925352799e+000dB,-4.35764455811611e+001°)
3.90840895792327e+005	(2.76353299507997e+000dB,-4.36695126251951e+001°)
3.91741877107708e+005	(2.75831487733742e+000dB,-4.37627452290776e+001°)
3.92644935399524e+005	(2.75307481892282e+000dB,-4.38561434641539e+001°)
3.93550075455702e+005	(2.74781273825596e+000dB,-4.39497074001571e+001°)
3.94457302075202e+005	(2.74252855355434e+000dB,-4.40434371051966e+001°)
3.95366620068052e+005	(2.73722218283374e+000dB,-4.41373326457468e+001°)
3.96278034255363e+005	(2.73189354390868e+000dB,-4.42313940866352e+001°)
3.97191549469364e+005	(2.72654255439291e+000dB,-4.43256214910315e+001°)
3.98107170553421e+005	(2.72116913170002e+000dB,-4.44200149204352e+001°)
3.99024902362065e+005	(2.71577319304390e+000dB,-4.45145744346645e+001°)
3.99944749761020e+005	(2.71035465543934e+000dB,-4.46093000918448e+001°)
4.00866717627226e+005	(2.70491343570256e+000dB,-4.47041919483967e+001°)
4.01790810848862e+005	(2.69944945045182e+000dB,-4.47992500590245e+001°)
4.02717034325381e+005	(2.69396261610798e+000dB,-4.48944744767043e+001°)
4.03645392967527e+005	(2.68845284889515e+000dB,-4.49898652526726e+001°)
4.04575891697365e+005	(2.68292006484123e+000dB,-4.50854224364143e+001°)
4.05508535448305e+005	(2.67736417977860e+000dB,-4.51811460756510e+001°)
4.06443329165134e+005	(2.67178510934474e+000dB,-4.52770362163291e+001°)
4.07380277804034e+005	(2.66618276898290e+000dB,-4.53730929026082e+001°)
4.08319386332613e+005	(2.66055707394273e+000dB,-4.54693161768489e+001°)
4.09260659729932e+005	(2.65490793928099e+000dB,-4.55657060796015e+001°)
4.10204102986527e+005	(2.64923527986223e+000dB,-4.56622626495933e+001°)
4.11149721104443e+005	(2.64353901035954e+000dB,-4.57589859237174e+001°)
4.12097519097250e+005	(2.63781904525518e+000dB,-4.58558759370204e+001°)
4.13047501990081e+005	(2.63207529884139e+000dB,-4.59529327226908e+001°)
4.13999674819650e+005	(2.62630768522114e+000dB,-4.60501563120465e+001°)
4.14954042634283e+005	(2.62051611830884e+000dB,-4.61475467345230e+001°)
4.15910610493941e+005	(2.61470051183114e+000dB,-4.62451040176618e+001°)
4.16869383470255e+005	(2.60886077932774e+000dB,-4.63428281870979e+001°)
4.17830366646541e+005	(2.60299683415216e+000dB,-4.64407192665478e+001°)
4.18793565117837e+005	(2.59710858947258e+000dB,-4.65387772777977e+001°)
4.19758983990926e+005	(2.59119595827268e+000dB,-4.66370022406913e+001°)
4.20726628384362e+005	(2.58525885335242e+000dB,-4.67353941731175e+001°)
4.21696503428500e+005	(2.57929718732900e+000dB,-4.68339530909986e+001°)
4.22668614265521e+005	(2.57331087263767e+000dB,-4.69326790082781e+001°)
4.23642966049459e+005	(2.56729982153261e+000dB,-4.70315719369084e+001°)
4.24619563946230e+005	(2.56126394608789e+000dB,-4.71306318868388e+001°)
4.25598413133660e+005	(2.55520315819833e+000dB,-4.72298588660035e+001°)
4.26579518801510e+005	(2.54911736958048e+000dB,-4.73292528803089e+001°)
4.27562886151503e+005	(2.54300649177352e+000dB,-4.74288139336221e+001°)
4.28548520397356e+005	(2.53687043614028e+000dB,-4.75285420277583e+001°)
4.29536426764804e+005	(2.53070911386817e+000dB,-4.76284371624686e+001°)
4.30526610491627e+005	(2.52452243597017e+000dB,-4.77284993354279e+001°)
4.31519076827681e+005	(2.51831031328590e+000dB,-4.78287285422227e+001°)
4.32513831034924e+005	(2.51207265648258e+000dB,-4.79291247763388e+001°)
4.33510878387444e+005	(2.50580937605609e+000dB,-4.80296880291492e+001°)
4.34510224171487e+005	(2.49952038233201e+000dB,-4.81304182899016e+001°)
4.35511873685484e+005	(2.49320558546675e+000dB,-4.82313155457066e+001°)
4.36515832240081e+005	(2.48686489544854e+000dB,-4.83323797815249e+001°)
4.37522105158167e+005	(2.48049822209862e+000dB,-4.84336109801554e+001°)
4.38530697774900e+005	(2.47410547507229e+000dB,-4.85350091222232e+001°)
4.39541615437739e+005	(2.46768656386010e+000dB,-4.86365741861666e+001°)
4.40554863506467e+005	(2.46124139778893e+000dB,-4.87383061482256e+001°)
4.41570447353226e+005	(2.45476988602324e+000dB,-4.88402049824292e+001°)
4.42588372362540e+005	(2.44827193756616e+000dB,-4.89422706605833e+001°)
4.43608643931346e+005	(2.44174746126077e+000dB,-4.90445031522584e+001°)
4.44631267469022e+005	(2.43519636579124e+000dB,-4.91469024247774e+001°)
4.45656248397416e+005	(2.42861855968413e+000dB,-4.92494684432034e+001°)
4.46683592150876e+005	(2.42201395130957e+000dB,-4.93522011703274e+001°)
4.47713304176275e+005	(2.41538244888256e+000dB,-4.94551005666557e+001°)
4.48745389933044e+005	(2.40872396046424e+000dB,-4.95581665903986e+001°)
4.49779854893200e+005	(2.40203839396320e+000dB,-4.96613991974570e+001°)
4.50816704541372e+005	(2.39532565713675e+000dB,-4.97647983414113e+001°)
4.51855944374834e+005	(2.38858565759230e+000dB,-4.98683639735082e+001°)
4.52897579903532e+005	(2.38181830278866e+000dB,-4.99720960426492e+001°)
4.53941616650114e+005	(2.37502350003742e+000dB,-5.00759944953781e+001°)
4.54988060149959e+005	(2.36820115650437e+000dB,-5.01800592758689e+001°)
4.56036915951207e+005	(2.36135117921082e+000dB,-5.02842903259137e+001°)
4.57088189614785e+005	(2.35447347503505e+000dB,-5.03886875849102e+001°)
4.58141886714444e+005	(2.34756795071376e+000dB,-5.04932509898499e+001°)
4.59198012836778e+005	(2.34063451284350e+000dB,-5.05979804753061e+001°)
4.60256573581266e+005	(2.33367306788209e+000dB,-5.07028759734212e+001°)
4.61317574560289e+005	(2.32668352215022e+000dB,-5.08079374138952e+001°)
4.62381021399169e+005	(2.31966578183281e+000dB,-5.09131647239734e+001°)
4.63446919736197e+005	(2.31261975298060e+000dB,-5.10185578284341e+001°)
4.64515275222658e+005	(2.30554534151171e+000dB,-5.11241166495770e+001°)
4.65586093522867e+005	(2.29844245321311e+000dB,-5.12298411072109e+001°)
4.66659380314197e+005	(2.29131099374227e+000dB,-5.13357311186416e+001°)
4.67735141287106e+005	(2.28415086862869e+000dB,-5.14417865986604e+001°)
4.68813382145173e+005	(2.27696198327553e+000dB,-5.15480074595314e+001°)
4.69894108605123e+005	(2.26974424296126e+000dB,-5.16543936109803e+001°)
4.70977326396860e+005	(2.26249755284121e+000dB,-5.17609449601822e+001°)
4.72063041263498e+005	(2.25522181794934e+000dB,-5.18676614117494e+001°)
4.73151258961387e+005	(2.24791694319983e+000dB,-5.19745428677202e+001°)
4.74241985260151e+005	(2.24058283338884e+000dB,-5.20815892275465e+001°)
4.75335225942712e+005	(2.23321939319614e+000dB,-5.21888003880823e+001°)
4.76430986805322e+005	(2.22582652718693e+000dB,-5.22961762435721e+001°)
4.77529273657597e+005	(2.21840413981352e+000dB,-5.24037166856386e+001°)
4.78630092322544e+005	(2.21095213541714e+000dB,-5.25114216032716e+001°)
4.79733448636595e+005	(2.20347041822970e+000dB,-5.26192908828158e+001°)
4.80839348449634e+005	(2.19595889237558e+000dB,-5.27273244079600e+001°)
4.81947797625032e+005	(2.18841746187349e+000dB,-5.28355220597244e+001°)
4.83058802039677e+005	(2.18084603063828e+000dB,-5.29438837164500e+001°)
4.84172367584004e+005	(2.17324450248283e+000dB,-5.30524092537865e+001°)
4.85288500162025e+005	(2.16561278111984e+000dB,-5.31610985446812e+001°)
4.86407205691366e+005	(2.15795077016384e+000dB,-5.32699514593673e+001°)
4.87528490103290e+005	(2.15025837313301e+000dB,-5.33789678653526e+001°)
4.88652359342737e+005	(2.14253549345118e+000dB,-5.34881476274083e+001°)
4.89778819368349e+005	(2.13478203444971e+000dB,-5.35974906075574e+001°)
4.90907876152506e+005	(2.12699789936952e+000dB,-5.37069966650638e+001°)
4.92039535681354e+005	(2.11918299136304e+000dB,-5.38166656564206e+001°)
4.93173803954838e+005	(2.11133721349622e+000dB,-5.39264974353396e+001°)
4.94310686986738e+005	(2.10346046875056e+000dB,-5.40364918527395e+001°)
4.95450190804692e+005	(2.09555266002515e+000dB,-5.41466487567354e+001°)
4.96592321450238e+005	(2.08761369013873e+000dB,-5.42569679926275e+001°)
4.97737084978837e+005	(2.07964346183177e+000dB,-5.43674494028902e+001°)
4.98884487459913e+005	(2.07164187776855e+000dB,-5.44780928271611e+001°)
5.00034534976879e+005	(2.06360884053932e+000dB,-5.45888981022304e+001°)
5.01187233627173e+005	(2.05554425266238e+000dB,-5.46998650620298e+001°)
5.02342589522287e+005	(2.04744801658627e+000dB,-5.48109935376222e+001°)
5.03500608787805e+005	(2.03932003469194e+000dB,-5.49222833571906e+001°)
5.04661297563428e+005	(2.03116020929491e+000dB,-5.50337343460275e+001°)
5.05824662003014e+005	(2.02296844264752e+000dB,-5.51453463265249e+001°)
5.06990708274604e+005	(2.01474463694115e+000dB,-5.52571191181631e+001°)
5.08159442560460e+005	(2.00648869430843e+000dB,-5.53690525375007e+001°)
5.09330871057094e+005	(1.99820051682555e+000dB,-5.54811463981642e+001°)
5.10504999975305e+005	(1.98988000651451e+000dB,-5.55934005108376e+001°)
5.11681835540206e+005	(1.98152706534547e+000dB,-5.57058146832524e+001°)
5.12861383991263e+005	(1.97314159523900e+000dB,-5.58183887201771e+001°)
5.14043651582324e+005	(1.96472349806849e+000dB,-5.59311224234073e+001°)
5.15228644581654e+005	(1.95627267566247e+000dB,-5.60440155917560e+001°)
5.16416369271968e+005	(1.94778902980698e+000dB,-5.61570680210433e+001°)
5.17606831950465e+005	(1.93927246224800e+000dB,-5.62702795040863e+001°)
5.18800038928858e+005	(1.93072287469384e+000dB,-5.63836498306902e+001°)
5.19995996533412e+005	(1.92214016881757e+000dB,-5.64971787876376e+001°)
5.21194711104977e+005	(1.91352424625948e+000dB,-5.66108661586796e+001°)
5.22396188999016e+005	(1.90487500862957e+000dB,-5.67247117245261e+001°)
5.23600436585646e+005	(1.89619235750999e+000dB,-5.68387152628358e+001°)
5.24807460249668e+005	(1.88747619445759e+000dB,-5.69528765482079e+001°)
5.26017266390601e+005	(1.87872642100641e+000dB,-5.70671953521716e+001°)
5.27229861422718e+005	(1.86994293867026e+000dB,-5.71816714431778e+001°)
5.28445251775075e+005	(1.86112564894526e+000dB,-5.72963045865898e+001°)
5.29663443891552e+005	(1.85227445331240e+000dB,-5.74110945446738e+001°)
5.30884444230882e+005	(1.84338925324020e+000dB,-5.75260410765906e+001°)
5.32108259266688e+005	(1.83446995018726e+000dB,-5.76411439383862e+001°)
5.33334895487514e+005	(1.82551644560493e+000dB,-5.77564028829837e+001°)
5.34564359396865e+005	(1.81652864093995e+000dB,-5.78718176601739e+001°)
5.35796657513235e+005	(1.80750643763712e+000dB,-5.79873880166074e+001°)
5.37031796370145e+005	(1.79844973714202e+000dB,-5.81031136957858e+001°)
5.38269782516181e+005	(1.78935844090366e+000dB,-5.82189944380532e+001°)
